,encoding,dataset,features,model,dim_reduction,n_train,n_test,accuracies,roc_auc,encoding_skrub,dim_reduction_skrub,n_train_skrub,n_test_skrub,accuracies_skrub,roc_auc_skrub,gain,gain_percent
293,lm__all-MiniLM-L6-v2,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6168571428571428,0.6617633911143169,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.021533489226830627,3.3633994856139835
294,lm__all-distilroberta-v1,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6165714285714285,0.6712017435713719,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.03097184168388556,4.837612487729218
295,lm__gtr-t5-base,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5954285714285714,0.6473443065760304,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.007114404688544074,1.1112265558934102
296,lm__gtr-t5-xl,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6151428571428571,0.6637591085714993,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.023529206684013038,3.675118362114247
297,lm__gtr-t5-xxl,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6148571428571429,0.6754141847375138,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.035184282850027504,5.495570067299164
298,lm__intfloat/e5-base,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6268571428571429,0.6791753868174094,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.03894548492992311,6.083046857871905
299,lm__intfloat/e5-base-v2,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.612,0.6701669731825477,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.0299370712950614,4.6759876736158015
300,lm__intfloat/e5-large,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6151428571428571,0.6745077930605747,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.03427789117308844,5.353997223814832
301,lm__intfloat/e5-large-v2,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6257142857142857,0.6792764854282464,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.03904658354076007,6.098837843350544
302,lm__intfloat/e5-small,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6191428571428571,0.6853320876069302,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.04510218571944391,7.044685914618549
303,lm__intfloat/e5-small-v2,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.614,0.6701897211641218,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02995981927663549,4.6795407693876525
304,lm__intfloat/multilingual-e5-base,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6074285714285714,0.6669493173107603,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02671941542327405,4.173409480641488
305,lm__intfloat/multilingual-e5-large,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6091428571428572,0.6607441132432846,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02051421135579834,3.204194508147715
306,lm__intfloat/multilingual-e5-small,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6045714285714286,0.6698582759435949,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02962837405610863,4.6277710504867215
307,lm__jinaai/jina-embedding-b-en-v1,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.61,0.6697413786858044,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.029511476798318115,4.609512412855788
308,lm__jinaai/jina-embedding-l-en-v1,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6134285714285713,0.6655106099129717,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.025280708025485432,3.9486921730700812
309,lm__jinaai/jina-embedding-s-en-v1,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.592,0.6554721471836211,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.015242245296134826,2.380745612036954
310,lm__llmrails/ember-v1,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6002857142857143,0.6518597879756758,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.01162988608818949,1.816517168895576
311,lm__msmarco-bert-co-condensor,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6114285714285714,0.6644002884581218,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.024170386570635527,3.7752667439271246
312,lm__nthakur/contriever-base-msmarco,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6231428571428571,0.6693434253302334,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02911352344274709,4.54735452950829
313,lm__paraphrase-multilingual-MiniLM-L12-v2,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5968571428571429,0.6480275642861276,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.007797662398641325,1.2179472367118027
314,lm__paraphrase-multilingual-mpnet-base-v2,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6097142857142857,0.6639405619690122,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02371066008152589,3.703460274445724
315,lm__sentence-t5-base,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6028571428571429,0.6580083075887045,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.017778405701218247,2.776878375846715
316,lm__sentence-t5-large,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.62,0.675388686664114,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.035158784776627705,5.491587423982345
317,lm__sentence-t5-xl,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5994285714285714,0.6544334324606548,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.014203530573168477,2.218504717023448
318,lm__sentence-t5-xxl,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6154285714285714,0.6758788323049879,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.03564893041750161,5.5681451791619905
319,lm__thenlper/gte-base,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6097142857142857,0.6673834584213431,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02715355653385676,4.241219670278492
320,lm__thenlper/gte-large,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.608,0.6589593558056731,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.01872945391818681,2.925426298111005
321,lm__thenlper/gte-small,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6034285714285714,0.669142035584741,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.02891213369725465,4.515898681398304
322,openai__,goodreads,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6211428571428571,0.6817256439700928,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.041495742082606535,6.481381447550536
323,skrub__minhash_30,goodreads,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,skrub__minhash_30,passthrough,1000.0,500.0,0.5922857142857143,0.6402299018874863,0.0,0.0
324,fasttext__30,journal_jcr_cls,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.58,0.5982018631326337,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.006090341899716689,1.028580205133511
325,hf__EleutherAI/pythia-1.4b,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.588,0.6230745007145816,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.0309629794816646,5.229247932415217
326,hf__EleutherAI/pythia-160m,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5768571428571428,0.6008348086583684,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.008723287425451365,1.47325074967084
327,hf__EleutherAI/pythia-1b,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6108571428571429,0.6285203828985514,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.036408861665634396,6.148987202583474
328,hf__EleutherAI/pythia-2.8b,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5905714285714286,0.6182449426794007,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.026133421446483673,4.413597862792414
329,hf__EleutherAI/pythia-410m,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.596,0.6141135520472611,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.022002030814344153,3.71585926389858
330,hf__EleutherAI/pythia-6.9b,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.592,0.622795079390614,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.030683558157696966,5.182057274245652
331,hf__EleutherAI/pythia-70m,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.58,0.5986407334336766,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.006529212200759638,1.1026997392592979
332,hf__bert-base-cased,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5768571428571428,0.5887595429532103,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,-0.00335197827970668,-0.566105903956583
333,hf__bert-large-cased,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5754285714285715,0.5812790887100868,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,-0.010832432522830171,-1.8294581568476274
334,hf__huggyllama/llama-7b,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6031428571428571,0.6398461451747843,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.04773462394186734,8.061762392745289
335,hf__meta-llama/Llama-2-7b-hf,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6102857142857143,0.639687049683444,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.04757552845052704,8.034893215971119
336,hf__microsoft/deberta-v3-base,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5737142857142857,0.6019493498732588,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.009837828640341773,1.6614823876179734
337,hf__microsoft/deberta-v3-large,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5782857142857143,0.5901869623136238,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,-0.0019245589192932178,-0.3250331821420783
338,hf__mistralai/Mistral-7B-v0.1,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6125714285714287,0.644371278706787,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.05225975747387002,8.825999089673644
339,hf__roberta-base,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5837142857142857,0.601729638304481,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.009618117071564014,1.6243759370763142
340,hf__roberta-large,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.546,0.5625893057556751,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,-0.029522215477241875,-4.985921472321566
341,lm__BAAI/bge-large-en-v1.5,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6045714285714286,0.6363257146191804,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.04421419338626342,7.467207071769007
342,lm__BAAI/bge-small-en-v1.5,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6,0.6281009393617109,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.03598941812879386,6.078148598401756
343,lm__TaylorAI/bge-micro,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5888571428571429,0.6176641112806412,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.025552590047724255,4.31550293000847
344,lm__TaylorAI/bge-micro-v2,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.588,0.6152390019702345,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.02312748073731752,3.905933241961008
345,lm__TaylorAI/gte-tiny,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5917142857142856,0.621611253348974,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.029499732116057054,4.982124322565384
346,lm__all-MiniLM-L12-v2,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5891428571428571,0.6184359250984057,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.026324403865488732,4.4458523304317845
347,lm__all-MiniLM-L6-v2,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5974285714285713,0.6217306092013969,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.029619087968479896,5.0022819868132125
348,lm__all-distilroberta-v1,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5751428571428571,0.5865147439529652,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,-0.005596777279951781,-0.9452235059196213
349,lm__gtr-t5-base,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5717142857142857,0.58742127363319,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,-0.0046902475997270265,-0.7921223336375579
350,lm__gtr-t5-xl,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5857142857142856,0.608698318229216,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.016586796996299058,2.8012961074902583
351,lm__gtr-t5-xxl,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.58,0.6009445022932134,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.008832981060296397,1.4917765899748123
352,lm__intfloat/e5-base,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5942857142857143,0.6166628102680571,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.024551289035140145,4.146396101872587
353,lm__intfloat/e5-base-v2,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6045714285714286,0.639850031852847,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.04773851061992995,8.06241880254703
354,lm__intfloat/e5-large,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5997142857142856,0.6306918668373349,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.03858034560441792,6.515722836144865
355,lm__intfloat/e5-large-v2,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5937142857142856,0.6229425874995779,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.030831066266660878,5.206969491568627
356,lm__intfloat/e5-small,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6128571428571429,0.6307025156533107,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.03859099442039371,6.517521283834856
357,lm__intfloat/e5-small-v2,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6065714285714287,0.6343952076659424,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.04228368643302538,7.141169343400157
358,lm__intfloat/multilingual-e5-base,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5882857142857143,0.6158787719649308,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.0237672507320138,4.013982143519979
359,lm__intfloat/multilingual-e5-large,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.586,0.6157367573511019,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.0236252361181849,3.9899977066805827
360,lm__intfloat/multilingual-e5-small,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5685714285714286,0.59289477568173,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.0007832544488129978,0.13228157546775576
361,lm__jinaai/jina-embedding-b-en-v1,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.574,0.5922568187602268,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.00014529752730985113,0.02453887858951083
362,lm__jinaai/jina-embedding-l-en-v1,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5857142857142856,0.6133276441692035,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.021216122936286497,3.583129558450321
363,lm__jinaai/jina-embedding-s-en-v1,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5754285714285714,0.5962779395738336,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.004166418340916578,0.7036543271850384
364,lm__llmrails/ember-v1,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6057142857142858,0.6252081093322415,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.033096588099324475,5.58958691268319
365,lm__msmarco-bert-co-condensor,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5954285714285714,0.6247876047174034,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.03267608348448636,5.518569106111461
366,lm__nthakur/contriever-base-msmarco,journal_jcr_cls,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.596,0.6216688713728855,skrub__minhash_30,passthrough,1000.0,500.0,0.5682857142857143,0.592111521232917,0.02955735013996852,4.991855263755565
